amount,inv_num,store_name,inv_date,inv_time,age_range,name
344,INV_3CFF9B266A8B97CD,麥當勞,2025-11-13,22:01:00,"(17, 21]",加購六塊雞 / 零卡可-中 / 雙層牛肉堡 / 餐-雙四盎司牛 / 配-經典大薯
328,INV_3CFFA5810AF20DC7,麥當勞,2025-10-30,23:13:00,"(17, 21]",可樂-中 / @盲盒 / 餐-牛炸蝦堡 / 配-經典中薯
390,INV_3D1095E6DED24DBA,麥當勞,2025-10-23,22:20:00,"(17, 21]",D小薯 / 薯條-大 / 玉米湯-小 / 四塊麥克雞塊 / 玉米湯-大
66,INV_3D12FF940AC3E87E,麥當勞,2025-11-01,00:49:00,"(17, 21]",薯條-大
198,INV_3D17BA25A0F00594,麥當勞,2025-11-12,00:37:00,"(17, 21]",P03_六塊雞x2 / P06_大薯x2
198,INV_3D1E6006BBEA74F1,麥當勞,2025-11-15,00:29:00,"(17, 21]",P05_辣腿排x2 / P03_六塊雞x2
230,INV_3D2713733E57322C,麥當勞,2025-10-16,02:14:00,"(17, 21]",加購四雞塊 / 配-經典大薯 / 餐-#(雞)脆薯堡 / 冰紅茶-中
378,INV_3D2F0E8CB2918148,麥當勞,2025-11-12,23:42:00,"(17, 21]",冰綠茶-中 / 雪碧-中 / 加購勁辣翅 / C冰無糖紅_小 / 麥克雙牛_69 / F19_大麥克+雙層牛
90,INV_3D46761F4B2949D6,麥當勞,2025-10-16,22:35:00,"(17, 21]",藍莓派 / 薯條-小
138,INV_3D46787D7DC4346A,麥當勞,2025-10-19,01:11:00,"(17, 21]",玉米湯-大 / 可樂-小 / 薯條-中
177,INV_3D4D1B271E423C50,麥當勞,2025-10-24,23:39:00,"(17, 21]",配-六塊豪吃 / 冰紅茶-中 / 餐-勁辣雞腿
242,INV_3D5E1FCB544DF8C6,麥當勞,2025-10-25,02:41:00,"(17, 21]",薯條-大 / 玉米湯-大
68,INV_3D75D0F86ECE3DDB,麥當勞,2025-10-21,23:02:00,"(17, 21]",原腿/排
198,INV_3D77DC0895DFA718,麥當勞,2025-10-29,01:35:00,"(17, 21]",餐-勁辣雞腿 / 玉米湯-小 / 配-經典中薯 / 四塊麥克雞塊
50,INV_3D7AFB7609C44538,麥當勞,2025-10-22,22:39:00,"(17, 21]",薯條-中
89,INV_3D7BEF7D5C4FB2E0,麥當勞,2025-11-14,22:13:00,"(17, 21]",HM配-小薯條 / HM-四塊雞 / HM-蘋果汁
36,INV_3D8546CECF07C87D,麥當勞,2025-10-17,22:44:00,"(17, 21]",蛋捲冰淇淋
334,INV_3DA076A514BC0948,麥當勞,2025-11-14,00:16:00,"(17, 21]",餐-麥香雞 / 餐-六塊雞 / P05_辣腿排x2 / 配-經典大薯 / 可樂-中 / 雪碧-中
50,INV_3DB75387A488B93B,麥當勞,2025-10-21,23:32:00,"(17, 21]",薯條-中
263,INV_3DCAAD250CFFB5A7,麥當勞,2025-11-04,23:54:00,"(17, 21]",吉事漢堡 / 零卡可-中 / 餐-牛炸蝦堡 / 配-經典大薯
313,INV_3DCEA02636CED2DA,麥當勞,2025-10-15,22:35:00,"(17, 21]",餐-雙四盎司牛 / 可樂-中 / 配-經典大薯 / 玉米湯-大 / 加購四雞塊
86,INV_3DD6404BC62B5F66,麥當勞,2025-11-13,22:23:00,"(17, 21]",漢堡 / 薯條-中
245,INV_3DDA669ACF001214,麥當勞,2025-10-30,22:47:00,"(17, 21]",薯條-中 / 增加 牛肉片 / 冰紅茶-中 / 大麥克 / OREO冰炫風
52,INV_3DDF20B3A65D9370,麥當勞,2025-11-05,22:38:00,"(17, 21]",麥香魚
149,INV_3DF4BE14F5A863C9,麥當勞,2025-11-15,00:11:00,"(17, 21]",P05_辣腿排x2 / C綠茶_小 / 勁辣翅_50
88,INV_3DF9408767C46AAD,麥當勞,2025-10-20,00:08:00,"(17, 21]",薯條-小 / 四塊麥克雞塊
149,INV_3E001FCAD813DDE4,麥當勞,2025-10-18,00:30:00,"(17, 21]",餐-麥香魚 / 大蛋捲冰 / 可樂-中 / 配-經典中薯
134,INV_3E00D818DABCCD53,麥當勞,2025-10-25,23:49:00,"(17, 21]",薯條-大 / 六塊麥克雞塊
261,INV_3E01BB5B8CBB69C0,麥當勞,2025-11-07,00:14:00,"(17, 21]",辣腿/排_69 / #(雞)炸蝦堡 / 蛋捲冰淇淋 / 蘋果派 / C綠茶_小
244,INV_3E0925190E37825C,麥當勞,2025-11-11,22:57:00,"(17, 21]",$2塑膠袋 / 冰焦糖奶茶 / P03_六塊雞x2 / 餐-麥香雞 / 配-經典中薯
322,INV_3E0BF08D7BC8CC78,麥當勞,2025-10-31,23:26:00,"(17, 21]",薯條-中 / 麥香雞 / 配-經典大薯 / 雙倍OR冰炫風 / 零卡可-中 / 餐-雙層麥香雞
95,INV_3E275D9D1B93B918,麥當勞,2025-11-10,00:36:00,"(17, 21]",薯條-中 / 玉米湯-小
50,INV_3E2944966742EDE5,麥當勞,2025-10-16,22:11:00,"(17, 21]",C可樂_小 / 麥香雞_50
98,INV_3E2E712E5268CB2C,麥當勞,2025-10-31,22:05:00,"(17, 21]",四塊麥克雞塊 / 薯條-中
50,INV_3E3B602EA00A03D6,麥當勞,2025-10-20,22:55:00,"(17, 21]",薯條-中
352,INV_3E470C41455126C2,麥當勞,2025-10-16,02:17:00,"(17, 21]",玉米湯-大 / 配-經典大薯 / 雪碧-中 / 餐-十塊雞 / 加購六塊雞 / 四塊麥克雞塊
98,INV_3E48FA6D78CBCFD6,麥當勞,2025-10-23,02:04:00,"(17, 21]",麥香雞_50 / C冰紅茶_小 / 四塊麥克雞塊
99,INV_3E4AFE1F6E41AC1A,麥當勞,2025-11-01,23:09:00,"(17, 21]",零卡可-小 / 薯條-大
149,INV_3E56F84D2FE9D38B,麥當勞,2025-11-07,22:15:00,"(17, 21]",P03_六塊雞x2 / 薯條-中
66,INV_3E5DA682F05FE3C7,麥當勞,2025-11-03,23:41:00,"(17, 21]",薯條-大
218,INV_3E68089103E8EB07,麥當勞,2025-11-12,23:08:00,"(17, 21]",冰紅茶-中 / 餐-牛炸蝦堡 / 配-原腿/排
160,INV_3E6A24115FEC5E54,麥當勞,2025-10-25,22:29:00,"(17, 21]",玉米湯-大 / 薯條-中
248,INV_3E6FA4455D83EE8C,麥當勞,2025-11-09,23:30:00,"(17, 21]",零卡可-中 / 大蛋捲冰 / 加購六塊雞 / 餐-四盎司牛 / 配-經典中薯
138,INV_3E8115ED46CB948B,麥當勞,2025-10-24,00:11:00,"(17, 21]",冰綠茶-中 / 配-經典中薯 / 餐-六塊雞
84,INV_3E88114F9ACA2CD8,麥當勞,2025-10-30,22:12:00,"(17, 21]",漢堡 / 吉事漢堡
102,INV_3E8A87C94C29DD99,麥當勞,2025-11-01,03:38:00,"(17, 21]",C雪碧_小 / C冰無糖紅_小 / 原腿/排_69
456,INV_3E8EE3F250396634,麥當勞,2025-10-30,02:45:00,"(17, 21]",冰紅茶-中 / 薯條-小 / 玉米湯-小 / 餐-勁辣雞腿 / 二原腿排 / 配-六塊豪吃 / 加購辣腿/排
177,INV_3E96391B49B7A9E9,麥當勞,2025-11-01,22:58:00,"(17, 21]",配-六塊豪吃 / 套餐鮮乳 / 餐-雙層麥香雞
69,INV_3E9B75A50B1672E5,麥當勞,2025-10-25,22:18:00,"(17, 21]",C可樂_小 / 冰炫風OR_69
290,INV_3EA5FA9FEE2F6B31,麥當勞,2025-10-17,23:12:00,"(17, 21]",起司三牛堡 / 玉米湯-大 / 餐-#(牛)脆薯堡 / 配-經典中薯
66,INV_3EBB54162662F9DE,麥當勞,2025-10-24,23:31:00,"(17, 21]",薯條-大
209,INV_3EC0A2F467B3F8F6,麥當勞,2025-10-26,00:40:00,"(17, 21]",可樂-中 / 配-經典大薯 / 餐-六塊雞 / 薯條-中 / D蛋捲冰淇淋
50,INV_3EC5CADB7ED0BA83,麥當勞,2025-10-23,22:40:00,"(17, 21]",薯條-中
199,INV_3ED4597EF18BE44A,麥當勞,2025-11-08,23:17:00,"(17, 21]",雪碧-中 / 餐-牛炸蝦堡 / 配-經典中薯
283,INV_3EFB2154E21CEA1D,麥當勞,2025-11-09,02:16:00,"(17, 21]",玉米湯-大 / 深夜雞塊雙響餐 / 零卡可-中 / 歡樂送外送費
66,INV_3F08966C434FC566,麥當勞,2025-10-16,23:59:00,"(17, 21]",薯條-大
358,INV_3F18EE92BDA316E7,麥當勞,2025-10-27,00:11:00,"(17, 21]",餐-#(雞)脆薯堡 / 冰紅茶-中 / 六塊雞_69 / C冰紅茶_小 / 冰炫風OR_69 / 藍莓派 / 配-六塊豪吃
355,INV_3F1F2F9EA9E2F7DE,麥當勞,2025-10-25,00:37:00,"(17, 21]",玉米湯-大 / 餐-十塊雞 / 冰紅茶-中 / 配-經典中薯 / 二辣腿排餐
2,INV_3F2551E195C49613,麥當勞,2025-11-07,23:36:00,"(17, 21]",$2塑膠袋
50,INV_3F28BBD6F0C239BC,麥當勞,2025-11-14,22:36:00,"(17, 21]",肉桂捲
182,INV_3F311A86B8E94DB2,麥當勞,2025-10-23,23:08:00,"(17, 21]",OREO冰炫風 / 大蛋捲冰
370,INV_3F4DD8493FC08F92,麥當勞,2025-10-17,22:14:00,"(17, 21]",#(雞)脆薯堡 / 配-經典中薯 / 加購辣腿/排 / 冰綠茶-中 / $2塑膠袋 / 二辣腿排餐
99,INV_3F5497F589C752BA,麥當勞,2025-11-06,23:43:00,"(17, 21]",P06_大薯x2
358,INV_3F5A364CDB64E761,麥當勞,2025-10-23,00:56:00,"(17, 21]",薯條-大 / 四塊麥克雞塊 / 勁辣雞腿堡 / 冰紅茶-中 / 二原腿排 / $2塑膠袋
50,INV_3F5D6D497454C718,麥當勞,2025-10-24,23:20:00,"(17, 21]",藍莓派
163,INV_3F5D7FA19879E892,麥當勞,2025-11-08,03:07:00,"(17, 21]",*勁辣香雞翅 / 麥香雞 / 薯條-大
50,INV_3F619EE8C4F888D7,麥當勞,2025-10-27,23:22:00,"(17, 21]",C冰紅茶_小 / 勁辣翅_50
152,INV_3F76CA6140568AF5,麥當勞,2025-11-03,02:38:00,"(17, 21]",玉米湯-大 / 麥香魚 / 玉米湯-小
413,INV_3F7C0601A0362E4C,麥當勞,2025-11-14,23:28:00,"(17, 21]",可樂-中 / 歡樂送外送費 / MDSC_大薯x2 / 雞塊(20)分享餐 / 分享配-大薯
322,INV_3F84D0D9D4EB6A94,麥當勞,2025-11-09,22:52:00,"(17, 21]",配-六塊豪吃 / 餐-牛炸蝦堡 / 餐-雙層牛肉 / 玉米湯-大
198,INV_3F8EC08497886CEC,麥當勞,2025-10-18,00:08:00,"(17, 21]",可樂-中 / 加購四雞塊 / $2塑膠袋 / 配-六塊豪吃 / 餐-麥香魚
190,INV_3F9FE26C001A5F52,麥當勞,2025-10-27,23:48:00,"(17, 21]",餐-十塊雞 / 配-經典大薯 / 冰紅茶-中
66,INV_3FAECD7B1211FAE7,麥當勞,2025-10-24,22:00:00,"(17, 21]",薯條-大
55,INV_3FB55BDBE9970305,麥當勞,2025-10-18,01:33:00,"(17, 21]",玉米湯-大
198,INV_3FBF8B7F6042BA1A,麥當勞,2025-11-11,00:47:00,"(17, 21]",P02_原腿排x2 / P03_六塊雞x2
151,INV_3FC05CE74AB95326,麥當勞,2025-10-29,22:32:00,"(17, 21]",冰紅茶-中 / 餐-麥香魚 / 配-六塊豪吃
66,INV_3FC58B764EE1FC16,麥當勞,2025-11-13,22:49:00,"(17, 21]",薯條-大
198,INV_3FD84E34D490CF66,麥當勞,2025-10-19,22:41:00,"(17, 21]",*雙四盎司牛肉堡 / 薯條-大
140,INV_3FE088EE7F411577,麥當勞,2025-11-02,23:43:00,"(17, 21]",餐-六塊雞 / 配-經典中薯 / 玉米湯-小
393,INV_3FF260A3AA880331,麥當勞,2025-10-19,00:34:00,"(17, 21]",玉米湯-小 / 餐-麥香雞 / 配-經典中薯 / 可樂-中 / 餐-六塊雞 / 餐-*帕瑪森雞腿堡 / $2塑膠袋 / 冰紅茶-中
111,INV_3FFEB85E56CB8A4D,麥當勞,2025-11-07,03:40:00,"(17, 21]",醣醋醬包 / P06_大薯x2
66,INV_40006C23E989E509,麥當勞,2025-11-01,23:15:00,"(17, 21]",薯條-大
238,INV_401BE96612042ED1,麥當勞,2025-10-31,00:48:00,"(17, 21]",C雪碧_小 / 薯條-大 / 玉米湯-大 / 四塊麥克雞塊 / 原腿/排_69
150,INV_403732C15C547DFA,麥當勞,2025-11-05,02:09:00,"(17, 21]",玉米湯-大 / 配-經典中薯 / 餐-六塊雞
116,INV_40483CCB3AEBEBE1,麥當勞,2025-10-22,22:56:00,"(17, 21]",薯條-大 / 藍莓派
93,INV_4055E8AF4952B8DE,麥當勞,2025-10-26,03:27:00,"(17, 21]",玉米湯-小 / 四塊麥克雞塊
99,INV_4070CD1080638171,麥當勞,2025-10-16,22:23:00,"(17, 21]",*勁辣香雞翅 / 薯條-中
435,INV_4073C6DB2B6DB6A6,麥當勞,2025-10-31,23:47:00,"(17, 21]",冰綠茶-中 / 玉米湯-小 / 配-六塊豪吃 / 餐-帕瑪森牛肉堡 / 餐-雙四盎司牛 / 配-經典中薯
117,INV_4082D329FD8DFE98,麥當勞,2025-10-29,22:40:00,"(17, 21]",四塊麥克雞塊 / 麥克雙牛_69 / C綠茶_小
187,INV_40885745F2134022,麥當勞,2025-11-02,23:29:00,"(17, 21]",OREO冰炫風 / 勁辣雞腿堡 / 薯條-中
119,INV_408C0053396BE373,麥當勞,2025-11-13,22:23:00,"(17, 21]",薯條-中 / 冰炫風OR_69 / C雪碧_小
242,INV_408EB0715A951A23,麥當勞,2025-11-10,22:07:00,"(17, 21]",配-經典中薯 / 餐-勁辣雞腿 / 可樂-中 / P03_六塊雞x2
310,INV_40A19F0F4DDF275B,麥當勞,2025-11-12,00:06:00,"(17, 21]",$2塑膠袋 / 玉米湯-大 / P06_大薯x2 / P03_六塊雞x2
40,INV_40A960BD8F6A6CFE,麥當勞,2025-11-10,22:05:00,"(17, 21]",蘋果派
339,INV_40ADF97AD47A2967,麥當勞,2025-10-23,22:58:00,"(17, 21]",四塊麥克雞塊 / 薯條-大 / 冰紅茶-中 / 玉米湯-大 / *雙四盎司牛肉堡
286,INV_40B37680477EB74A,麥當勞,2025-11-10,00:12:00,"(17, 21]",A10_中可樂1送1 / P03_六塊雞x2 / 四塊麥克雞塊 / P05_辣腿排x2 / $2塑膠袋
143,INV_40BD362C642A9309,麥當勞,2025-11-06,23:02:00,"(17, 21]",餐-勁辣雞腿 / 配-經典中薯 / 可樂-中
55,INV_40CB28A53D3FF1FA,麥當勞,2025-10-18,22:02:00,"(17, 21]",玉米湯-大
177,INV_40CE05229C0582F0,麥當勞,2025-11-07,22:33:00,"(17, 21]",P06_大薯x2 / 勁辣雞腿堡
161,INV_40CED57D9F10CC51,麥當勞,2025-10-16,22:17:00,"(17, 21]",薯條-中 / OREO冰炫風 / 麥香魚
298,INV_40D40A9B4875B17F,麥當勞,2025-10-30,02:23:00,"(17, 21]",麥香魚 / 六塊麥克雞塊 / $2塑膠袋 / 玉米湯-大 / 薯條-大
407,INV_40D5A33F8FE6DF93,麥當勞,2025-11-09,23:06:00,"(17, 21]",可樂-中 / P03_六塊雞x2 / 雙層牛肉堡 / P02_原腿排x2 / P06_大薯x2
164,INV_40D93820D054685B,麥當勞,2025-11-05,23:53:00,"(17, 21]",可樂-中 / 四塊麥克雞塊 / 大麥克
137,INV_40E45F71027BAFCA,麥當勞,2025-11-02,22:48:00,"(17, 21]",餐-雙層牛肉 / 配-經典中薯 / 可樂-中
305,INV_40EC71DE77440715,麥當勞,2025-11-08,01:33:00,"(17, 21]",麥香雞_50 / 玉米湯-大 / P06_大薯x2 / C可樂_小 / P03_六塊雞x2 / $2塑膠袋
50,INV_40FD1DED71489EBD,麥當勞,2025-10-18,23:44:00,"(17, 21]",薯條-中
478,INV_40FEEA3F360C4B51,麥當勞,2025-10-16,01:59:00,"(17, 21]",冰焦糖奶茶 / 加購辣腿/排 / 藍莓派 / 配-經典大薯 / 加購藍莓派 / 配-經典中薯 / 餐-#(雞)脆薯堡 / *冰蜂蜜奶茶
59,INV_411199FE4A68CD1C,麥當勞,2025-10-19,01:13:00,"(17, 21]",OREO冰炫風
320,INV_41158283E2512B53,麥當勞,2025-10-23,01:33:00,"(17, 21]",*冰蜂蜜奶茶 / 餐-#(雞)脆薯堡 / 配-經典大薯 / 加購藍莓派 / 玉米湯-大
99,INV_4125220F2C69CABD,麥當勞,2025-11-08,23:29:00,"(17, 21]",P03_六塊雞x2
157,INV_41278E69A0F24F2D,麥當勞,2025-11-15,00:55:00,"(17, 21]",C可樂_小 / 薯條-小 / 辣腿/排_69 / 四塊麥克雞塊
182,INV_413B127F3E97D981,麥當勞,2025-11-13,22:43:00,"(17, 21]",嫩煎雞腿堡 / P03_六塊雞x2
198,INV_414E0F07DE16C6B4,麥當勞,2025-11-07,00:58:00,"(17, 21]",配-經典大薯 / 餐-六塊雞 / @冰金選_那堤
48,INV_4152D34673C4C363,麥當勞,2025-11-04,23:37:00,"(17, 21]",四塊麥克雞塊
253,INV_4163C99AA5459C24,麥當勞,2025-11-03,01:46:00,"(17, 21]",分享配-大薯 / 二中雪碧_1送1 / 雞塊20分享盒
213,INV_4166E6E02E5828EC,麥當勞,2025-11-07,23:16:00,"(17, 21]",雙倍OR冰炫風 / *勁辣香雞翅 / P03_六塊雞x2
220,INV_4182A6B62E907EC8,麥當勞,2025-10-27,22:33:00,"(17, 21]",C冰紅茶_小 / 配-經典大薯 / $2塑膠袋 / 冰紅茶-中 / 餐-六塊雞 / 麥克雙牛_69
160,INV_4189048430710E48,麥當勞,2025-10-18,22:50:00,"(17, 21]",配-經典中薯 / 餐-大麥克 / 玉米湯-大
148,INV_418AC2B81E799E4C,麥當勞,2025-11-04,22:54:00,"(17, 21]",可樂-中 / 配-經典中薯 / 餐-嫩煎雞腿
330,INV_418B54984F226B9D,麥當勞,2025-10-21,00:56:00,"(17, 21]",餐-BLT嫩雞堡 / 加購六塊雞 / 麥香雞 / 配-六塊豪吃 / $2塑膠袋 / 零卡可-中
198,INV_418C394445E1167A,麥當勞,2025-11-15,00:43:00,"(17, 21]",P06_大薯x2 / P03_六塊雞x2
50,INV_419B4F7505BCABAA,麥當勞,2025-10-15,22:45:00,"(17, 21]",C可樂_小 / 薯條-小_50
169,INV_41A0D5DEED9631C0,麥當勞,2025-10-27,22:30:00,"(17, 21]",配-經典中薯 / 可樂-中 / 餐-#(雞)脆薯堡
235,INV_41A657030504B254,麥當勞,2025-11-13,22:54:00,"(17, 21]",勁辣雞腿堡 / 冰蜂蜜紅茶 / P06_大薯x2
50,INV_41AD7F8033E49C23,麥當勞,2025-10-21,22:32:00,"(17, 21]",薯條-中
230,INV_41AFB88AA8AD0229,麥當勞,2025-10-17,23:07:00,"(17, 21]",餐-六塊雞 / 玉米湯-小 / 配-雙OREO炫冰 / 加購藍莓派
116,INV_41B94F073A660A2E,麥當勞,2025-10-19,23:59:00,"(17, 21]",吉事漢堡_50 / C可樂_小 / 薯條-大
169,INV_41C63BB069B8ED16,麥當勞,2025-10-16,22:07:00,"(17, 21]",可樂-中 / 配-經典中薯 / 餐-#(牛)脆薯堡
207,INV_41D072DD29882FD4,麥當勞,2025-10-27,00:19:00,"(17, 21]",零卡可-中 / 配-經典大薯 / 餐-勁辣雞腿 / 四塊麥克雞塊
467,INV_41E776F7FE57B4A7,麥當勞,2025-11-15,23:24:00,"(17, 21]",四盎司牛肉堡 / P06_大薯x2 / P02_原腿排x2 / P03_六塊雞x2 / 勁辣雞腿堡
289,INV_41EC885C0398AC83,麥當勞,2025-10-16,02:12:00,"(17, 21]",麥香魚_69 / 玉米湯-大 / 配-六塊豪吃 / C綠茶_小 / 餐-#(雞)脆薯堡
72,INV_41F1C0A3538926BF,麥當勞,2025-10-18,22:23:00,"(17, 21]",雙層牛肉堡
294,INV_41F24A7C12D3DEE1,麥當勞,2025-10-22,22:57:00,"(17, 21]",冰紅茶-中 / 餐-麥香雞 / 配-經典中薯 / 二原腿排餐 / 玉米湯-大
99,INV_421F3DF2F97BF5AB,麥當勞,2025-11-15,23:52:00,"(17, 21]",P06_大薯x2
145,INV_42252CE2F9CB0CC7,麥當勞,2025-11-15,01:14:00,"(17, 21]",餐-六塊雞 / 配-經典中薯 / 冰奶茶
69,INV_422B405DE2FEF77F,麥當勞,2025-11-10,00:57:00,"(17, 21]",麥克雙牛_69 / C零卡可_小
198,INV_422E98958AB71CB8,麥當勞,2025-11-14,23:25:00,"(17, 21]",P03_六塊雞x2 / P06_大薯x2
126,INV_424249D265E5A82C,麥當勞,2025-10-26,22:07:00,"(17, 21]",二原腿排
50,INV_4245B2FA5DD6FF24,麥當勞,2025-10-30,01:24:00,"(17, 21]",C可樂_小 / 勁辣翅_50
173,INV_4258DEE2B77D8231,麥當勞,2025-10-21,00:16:00,"(17, 21]",#(牛)脆薯堡 / 冰炫風OR_69 / C綠茶_小
176,INV_4262DEDC0BEE7FA6,麥當勞,2025-11-01,00:08:00,"(17, 21]",$2塑膠袋 / 冰紅茶-中 / 配-經典中薯 / 餐-十塊雞
310,INV_42652AF3F951CD79,麥當勞,2025-11-06,23:06:00,"(17, 21]",雙層牛肉堡 / P03_六塊雞x2 / $2塑膠袋 / P02_原腿排x2 / A10_中可樂1送1
215,INV_4266C135607FB67E,麥當勞,2025-11-07,03:40:00,"(17, 21]",可樂-中 / 勁辣雞腿堡 / P06_大薯x2
184,INV_4272D6B575C49C84,麥當勞,2025-11-13,22:14:00,"(17, 21]",冰奶茶 / 雙蝦堡
133,INV_4277195958AFD3E0,麥當勞,2025-10-29,22:49:00,"(17, 21]",配-經典中薯 / 餐-六塊雞 / 冰紅茶-中
109,INV_427B6C24235AE1B3,麥當勞,2025-10-15,00:51:00,"(17, 21]",六塊雞_69 / 薯條-小 / C冰紅茶_小
69,INV_4284D95B9DAA99E5,麥當勞,2025-10-25,22:31:00,"(17, 21]",麥克雙牛_69 / C可樂_小
236,INV_42895751C4B6738E,麥當勞,2025-11-05,00:15:00,"(17, 21]",A13_中冰紅1送1 / P06_大薯x2 / P03_六塊雞x2
287,INV_42A8122DA293606C,麥當勞,2025-10-31,00:47:00,"(17, 21]",二辣腿排餐 / $2塑膠袋 / 配-經典大薯 / 餐-勁辣雞腿 / 冰紅茶-中
164,INV_42BCD98DBBDA2463,麥當勞,2025-11-13,22:08:00,"(17, 21]",可樂-中 / 二原腿排
318,INV_42C0697644CB4C40,麥當勞,2025-11-11,03:15:00,"(17, 21]",餐-六塊雞 / 蘋果派 / 差額 / 配-經典中薯 / 玉米湯-大 / P03_六塊雞x2
227,INV_42C08C462C4B2C26,麥當勞,2025-10-17,22:56:00,"(17, 21]",藍莓派 / 配-六塊豪吃 / 可樂-中 / 餐-大麥克M
32,INV_42C4C9543AD1C9B2,麥當勞,2025-10-23,23:09:00,"(17, 21]",大蛋捲冰
529,INV_42C4E8EB8DBA9216,麥當勞,2025-11-12,01:33:00,"(17, 21]",辣6腿排分享盒 / 二中無糖紅茶_1送1 / 二中冰紅茶_1送1 / 分享配-大薯
265,INV_42C97A118E32C5E1,麥當勞,2025-11-04,23:05:00,"(17, 21]",冰紅茶-中 / 配-經典中薯 / 鮮乳 / 蘋果派 / 餐-*帕瑪森雞腿堡
316,INV_42D3A39EA405E72B,麥當勞,2025-11-02,23:17:00,"(17, 21]",餐-嫩煎雞腿 / 零卡可-中 / 薯條-中 / 勁辣雞腿堡 / 配-經典中薯 / 可樂-中 / $2塑膠袋
134,INV_42D3D6BBA88C9E93,麥當勞,2025-11-02,23:05:00,"(17, 21]",薯條-大 / 六塊麥克雞塊
50,INV_42E02EE5FD13806E,麥當勞,2025-11-05,01:28:00,"(17, 21]",麥香雞_50 / C冰無糖紅_小
139,INV_42EC706B1C36B921,麥當勞,2025-11-15,22:07:00,"(17, 21]",P06_大薯x2 / 蘋果派
121,INV_42FC10C3A6EBC4A7,麥當勞,2025-10-22,23:05:00,"(17, 21]",玉米湯-大 / 薯條-大
239,INV_4307C9C83F127B43,麥當勞,2025-10-28,22:22:00,"(17, 21]",雪碧-中 / 套餐鮮乳 / 餐-雙層牛肉 / 配-經典大薯 / 四塊麥克雞塊
55,INV_4315D7C303BC80AD,麥當勞,2025-11-15,23:07:00,"(17, 21]",玉米湯-大
326,INV_431BCD85104BAC61,麥當勞,2025-10-31,23:21:00,"(17, 21]",加購原腿/排 / 可樂-中 / OREO冰炫風 / 配-經典中薯 / 餐-牛炸蝦堡
116,INV_431E2975E8550C8D,麥當勞,2025-10-28,23:14:00,"(17, 21]",蛋捲冰淇淋 / 冰奶茶 / 麥香雞
319,INV_431FD665C5B115DE,麥當勞,2025-10-23,23:44:00,"(17, 21]",增加 牛肉片 / 配-經典大薯 / 餐-脆薯牛M / 冰綠茶-中 / 藍莓派 / 加購六塊雞
164,INV_4336A95712D4340E,麥當勞,2025-10-28,22:23:00,"(17, 21]",吉事漢堡_50 / C綠茶_小 / 四塊麥克雞塊 / 薯條-大
492,INV_4349AD3BDFF9BAD6,麥當勞,2025-10-20,23:33:00,"(17, 21]",配-經典中薯 / 餐-麥香雞 / 加購勁辣翅 / 玉米湯-小 / 加購藍莓派 / 餐-大麥克 / 配-經典大薯 / 冰紅茶-中 / 餐-勁辣雞腿 / $2塑膠袋 / 零卡可-中
154,INV_43538FD569A66797,麥當勞,2025-10-23,22:09:00,"(17, 21]",玉米湯-大 / 配-經典中薯 / 餐-雙層牛肉
150,INV_437795A066120A44,麥當勞,2025-11-04,23:45:00,"(17, 21]",玉米湯-小 / 餐-勁辣雞腿 / 配-經典中薯
143,INV_437ECFC69623DC23,麥當勞,2025-11-05,23:06:00,"(17, 21]",配-經典中薯 / 餐-勁辣雞腿 / 可樂-中
66,INV_4393876AD081B432,麥當勞,2025-10-20,23:46:00,"(17, 21]",薯條-大
318,INV_43946FF5CE0728E8,麥當勞,2025-11-05,22:12:00,"(17, 21]",可樂-中 / 零卡可-中 / F18_勁辣堡+勁辣堡 / 加購六塊雞
194,INV_439815F48D023C8A,麥當勞,2025-11-04,22:02:00,"(17, 21]",配-經典中薯 / 加購蘋果派 / D蛋捲冰淇淋 / 餐-雙層牛肉 / 玉米湯-小
235,INV_439D2A0C04E88313,麥當勞,2025-11-04,22:24:00,"(17, 21]",$2塑膠袋 / 餐-牛炸蝦堡 / 配-六塊豪吃 / 冰紅茶-中
253,INV_439FCA8597D72C2C,麥當勞,2025-11-12,23:32:00,"(17, 21]",配-經典中薯 / 加購四雞塊 / 玉米湯-大 / 二原腿排餐
191,INV_43B3879448B79571,麥當勞,2025-10-26,01:34:00,"(17, 21]",餐-二辣腿排M / 零卡可-中 / 配-經典中薯
248,INV_43D42ED662E29750,麥當勞,2025-11-12,01:23:00,"(17, 21]",四塊麥克雞塊 / P06_大薯x2 / $2塑膠袋 / P02_原腿排x2
246,INV_43F304B2AE2C5851,麥當勞,2025-11-01,22:19:00,"(17, 21]",四塊麥克雞塊 / 二原腿排餐 / 玉米湯-小 / 配-經典中薯
176,INV_43FEABC469243C0E,麥當勞,2025-10-16,22:21:00,"(17, 21]",二辣腿排 / 大蛋捲_50 / C冰紅茶_小
215,INV_440C57E3B75F4B76,麥當勞,2025-11-07,22:06:00,"(17, 21]",可樂-中 / 勁辣雞腿堡 / P05_辣腿排x2
66,INV_4414B36C8D519542,麥當勞,2025-10-25,22:56:00,"(17, 21]",薯條-大
99,INV_441C3BE39362A0A3,麥當勞,2025-11-06,23:51:00,"(17, 21]",P03_六塊雞x2
216,INV_442FA8650CD99347,麥當勞,2025-11-08,00:17:00,"(17, 21]",玉米湯-大 / 餐-牛炸蝦堡 / 配-經典中薯
